hitparada,rok,mesic,week,pozice,album,interpret,interpret_hlavni,vydavatel
SK - ALBUMS - TOP 100,2021,04,,51,Music To Be Murdered By,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2021,04,,52,OPUS 1970-1985,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,04,,53,Harry Styles,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2021,04,,54,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2021,04,,55,Starboy,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2021,04,,56,Metallica/Black Album,Metallica,Metallica,Universal Music
SK - ALBUMS - TOP 100,2021,04,,57,Chemtrails Over the Country Club,Lana Del Rey ,Lana Del Rey,Universal Music
SK - ALBUMS - TOP 100,2021,04,,58,Lepší,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2021,04,,59,Krtek Money Life,Milion+,Milion+,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,04,,60,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2021,04,,61,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,04,,62,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2021,04,,63,VOILA,Konex,Konex,Universal Music
SK - ALBUMS - TOP 100,2021,04,,64,CORRETTO,Konex & Kamil Hoffmann,Konex,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,04,,65,Vaše najobľúbenejšie,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2021,04,,66,BE,Bts,Bts,Bighit Entertainment
SK - ALBUMS - TOP 100,2021,04,,67,Prozyum,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,04,,68,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
SK - ALBUMS - TOP 100,2021,04,,69,Artist,Majk Spirit & Grimaso,Majk Spirit,Spirit Music
SK - ALBUMS - TOP 100,2021,04,,70,Native,Onerepublic,Onerepublic,Universal Music
SK - ALBUMS - TOP 100,2021,04,,71,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2021,04,,72,Morena,Andrea Bučko & Dominika Kavaschová,Andrea Bučko,Ruka Hore
SK - ALBUMS - TOP 100,2021,04,,73,Cleopatra,Lumineers,Lumineers,Universal Music
SK - ALBUMS - TOP 100,2021,04,,74,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2021,04,,75,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,04,,76,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2021,04,,77,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2021,04,,78,Better Like This,Emma Drobná,Emma Drobná,Warner Music
SK - ALBUMS - TOP 100,2021,04,,79,Rare,Selena Gomez,Selena Gomez,Universal Music
SK - ALBUMS - TOP 100,2021,04,,80,Youngblood,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
SK - ALBUMS - TOP 100,2021,04,,81,True (Avicii By Avicii),Avicii,Avicii,Universal Music
SK - ALBUMS - TOP 100,2021,04,,82,Chromatica,Lady Gaga,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2021,04,,83,Love Goes,Sam Smith,Sam Smith,Universal Music
SK - ALBUMS - TOP 100,2021,04,,84,"Come Over When You're Sober, Pt. 2",Lil Peep,Lil Peep,Sony Music
SK - ALBUMS - TOP 100,2021,04,,85,MEKY - The Best Of Miro Žbirka,Miro Žbirka,Miro Žbirka,Universal Music/Warner Music
SK - ALBUMS - TOP 100,2021,04,,86,Trench,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - ALBUMS - TOP 100,2021,04,,87,Adam Ďurica a hostia - Akustické koncerty,Adam Ďurica,Adam Ďurica,Universal Music
SK - ALBUMS - TOP 100,2021,04,,88,10 Years: The Best Of,Il Volo,Il Volo,Sony Music
SK - ALBUMS - TOP 100,2021,04,,89,Plastic Hearts,Miley Cyrus,Miley Cyrus,Sony Music
SK - ALBUMS - TOP 100,2021,04,,90,NAVŽDY MLADÝ,Zayo,Zayo,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,04,,91,Calm,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
SK - ALBUMS - TOP 100,2021,04,,92,Hasan,Hasan,Hasan,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,04,,93,20 Naj II,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,04,,94,DAMN,Kendrick Lamar,Kendrick Lamar,Universal Music
SK - ALBUMS - TOP 100,2021,04,,95,Hotel Diablo,Machine Gun Kelly,Machine Gun Kelly,Universal Music
SK - ALBUMS - TOP 100,2021,04,,96,Mezi prsty,Paulie Garand & Dj Wich,Paulie Garand,Ty Nikdy/Warner Music
SK - ALBUMS - TOP 100,2021,04,,97,THÁI,Renne Dang,Renne Dang,Blakkwood/Universal Music
SK - ALBUMS - TOP 100,2021,04,,98,Len tak sa tu stíšim,Sima Martausová,Sima Martausová,Nan
SK - ALBUMS - TOP 100,2021,04,,99,J. Eden Dva,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,04,,100,Stories,Avicii,Avicii,Universal Music
SK - ALBUMS - TOP 100,2021,05,,1,MXI,Momo,Momo,Ruka Hore
SK - ALBUMS - TOP 100,2021,05,,2,Lockdown Music,H16,H16,Ruka Hore
SK - ALBUMS - TOP 100,2021,05,,3,EGOTRON,Ego,Ego,Ruka Hore
SK - ALBUMS - TOP 100,2021,05,,4,SOUR,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - ALBUMS - TOP 100,2021,05,,5,Justice,Justin Bieber,Justin Bieber,Universal Music
SK - ALBUMS - TOP 100,2021,05,,6,Slovenský Hollywood,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,05,,7,Og,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2021,05,,8,Future Nostalgia,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2021,05,,9,After Hours,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2021,05,,10,OK,Nerieš,Nerieš,Nerieš
SK - ALBUMS - TOP 100,2021,05,,11,SRDCE ROZUM BLVD,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2021,05,,12,KHALED KHALED,Dj Khaled,Dj Khaled,Sony Music
SK - ALBUMS - TOP 100,2021,05,,13,Real Newz,Kontrafakt,Kontrafakt,Ruka Hore
SK - ALBUMS - TOP 100,2021,05,,14,WASSUP,Zayo,Zayo,Universal Music
SK - ALBUMS - TOP 100,2021,05,,15,Prozyum (Director’s Cut),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,05,,16,Scaled And Icy,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - ALBUMS - TOP 100,2021,05,,17,Prepáčte,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2021,05,,18,Fine Line,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2021,05,,19,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2021,05,,20,Shoot For The Stars Aim For The Moon,Pop Smoke,Pop Smoke,Universal Music
SK - ALBUMS - TOP 100,2021,05,,21,Leto v kufri,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,05,,22,Mdms,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2021,05,,23,Heaven & Hell,Ava Max,Ava Max,Warner Music
SK - ALBUMS - TOP 100,2021,05,,24,The Off-Season,J. Cole,J. Cole,Universal Music
SK - ALBUMS - TOP 100,2021,05,,25,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2021,05,,26,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2021,05,,27,100ry,Dame,Dame,Ruka Hore
SK - ALBUMS - TOP 100,2021,05,,28,Original,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2021,05,,29,Restart & Lunazar,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,05,,30,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2021,05,,31,Oslobodená,Sima Martausová,Sima Martausová,Sima Martausová
SK - ALBUMS - TOP 100,2021,05,,32,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2021,05,,33,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,05,,34,Extras,Momo,Momo,Nedám Sa Okoňovať
SK - ALBUMS - TOP 100,2021,05,,35,"Dovi, dopo",Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2021,05,,36,XYZ,Samey,Samey,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,05,,37,Lepší,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2021,05,,38,Najlepšie roky,Tublatanka,Tublatanka,Opus
SK - ALBUMS - TOP 100,2021,05,,39,Legends Never Die,Juice Wrld,Juice Wrld,Universal Music
SK - ALBUMS - TOP 100,2021,05,,40,Positions,Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2021,05,,41,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2021,05,,42,"Stát ve stínu, dotýkat se hvězd",Koky,Koky,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,05,,43,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2021,05,,44,2086,Pil C,Pil C,Universal Music
SK - ALBUMS - TOP 100,2021,05,,45,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2021,05,,46,Teatro d'Ira - Vol. I,Maneskin,Maneskin,Sony Music
SK - ALBUMS - TOP 100,2021,05,,47,OPUS 1970-1985,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,05,,48,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - ALBUMS - TOP 100,2021,05,,49,Medusa II,Sergei Barracuda,Sergei Barracuda,Skerocuda
SK - ALBUMS - TOP 100,2021,05,,50,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2021,05,,51,Máma mi na krk dala klíč,Jaromír Nohavica,Jaromír Nohavica,Petarda Production
SK - ALBUMS - TOP 100,2021,05,,52,Origins,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2021,05,,53,Navždy,Kontrafakt,Kontrafakt,Universal Music
SK - ALBUMS - TOP 100,2021,05,,54,Niekde v oblakoch,Saul,Saul,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,05,,55,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,05,,56,FATAMORGANA,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,05,,57,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2021,05,,58,TESTING,A$Ap Rocky,A$Ap Rocky,Sony Music
SK - ALBUMS - TOP 100,2021,05,,59,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2021,05,,60,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2021,05,,61,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2021,05,,62,Tickets To My Downfall,Machine Gun Kelly,Machine Gun Kelly,Universal Music
SK - ALBUMS - TOP 100,2021,05,,63,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2021,05,,64,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
SK - ALBUMS - TOP 100,2021,05,,65,Metallica/Black Album,Metallica,Metallica,Universal Music
SK - ALBUMS - TOP 100,2021,05,,66,Vaše najobľúbenejšie,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2021,05,,67,Music To Be Murdered By,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2021,05,,68,A Star Is Born,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2021,05,,69,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2021,05,,70,No.6 Collaborations Project,Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2021,05,,71,Wonder,Shawn Mendes,Shawn Mendes,Universal Music
SK - ALBUMS - TOP 100,2021,05,,72,Fortitude,Gojira,Gojira,Warner Music
SK - ALBUMS - TOP 100,2021,05,,73,Ženilo sa motovidlo,Hanička a Murko,Hanička,Mačka Strakatá
SK - ALBUMS - TOP 100,2021,05,,74,CORRETTO,Konex & Kamil Hoffmann,Konex,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,05,,75,Starboy,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2021,05,,76,BE,Bts,Bts,Bighit Entertainment
SK - ALBUMS - TOP 100,2021,05,,77,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2021,05,,78,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2021,05,,79,Dancing With The Devil…The Art of Starting Over,Demi Lovato,Demi Lovato,Universal Music
SK - ALBUMS - TOP 100,2021,05,,80,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
SK - ALBUMS - TOP 100,2021,05,,81,VOILA,Konex,Konex,Universal Music
SK - ALBUMS - TOP 100,2021,05,,82,Morena,Andrea Bučko & Dominika Kavaschová,Andrea Bučko,Ruka Hore
SK - ALBUMS - TOP 100,2021,05,,83,Harry Styles,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2021,05,,84,MEKY - The Best Of Miro Žbirka,Miro Žbirka,Miro Žbirka,Universal Music/Warner Music
SK - ALBUMS - TOP 100,2021,05,,85,Hodina medzi psom a vlkom,Richard Müller,Richard Müller,Universal Music
SK - ALBUMS - TOP 100,2021,05,,86,BRATAN 2.0,Sensey,Sensey,Universal Music
SK - ALBUMS - TOP 100,2021,05,,87,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2021,05,,88,Native,Onerepublic,Onerepublic,Universal Music
SK - ALBUMS - TOP 100,2021,05,,89,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2021,05,,90,The Highlights,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2021,05,,91,Prozyum,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,05,,92,Artist,Majk Spirit & Grimaso,Majk Spirit,Spirit Music
SK - ALBUMS - TOP 100,2021,05,,93,"Kukulienka, kde si bola",Lúčnica,Lúčnica,Opus
SK - ALBUMS - TOP 100,2021,05,,94,Cleopatra,Lumineers,Lumineers,Universal Music
SK - ALBUMS - TOP 100,2021,05,,95,Adam Ďurica a hostia - Akustické koncerty,Adam Ďurica,Adam Ďurica,Universal Music
SK - ALBUMS - TOP 100,2021,05,,96,True (Avicii By Avicii),Avicii,Avicii,Universal Music
SK - ALBUMS - TOP 100,2021,05,,97,Better Like This,Emma Drobná,Emma Drobná,Warner Music
SK - ALBUMS - TOP 100,2021,05,,98,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,05,,99,Čardáš dvoch sŕdc,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,05,,100,Chromatica,Lady Gaga,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2021,06,,1,SOUR,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - ALBUMS - TOP 100,2021,06,,2,MXI,Momo,Momo,Ruka Hore
SK - ALBUMS - TOP 100,2021,06,,3,Slovenský Hollywood,Radikal Chef,Radikal Chef,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,06,,4,Teatro d'Ira - Vol. I,Maneskin,Maneskin,Sony Music
SK - ALBUMS - TOP 100,2021,06,,5,311,Nerieš,Nerieš,Ruka Hore
SK - ALBUMS - TOP 100,2021,06,,6,EGOTRON,Ego,Ego,Ruka Hore
SK - ALBUMS - TOP 100,2021,06,,7,Og,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2021,06,,8,After Hours,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2021,06,,9,Future Nostalgia,Dua Lipa,Dua Lipa,Warner Music
SK - ALBUMS - TOP 100,2021,06,,10,Justice,Justin Bieber,Justin Bieber,Universal Music
SK - ALBUMS - TOP 100,2021,06,,11,OK,Nerieš,Nerieš,Nerieš
SK - ALBUMS - TOP 100,2021,06,,12,WASSUP,Zayo,Zayo,Universal Music
SK - ALBUMS - TOP 100,2021,06,,13,Prepáčte,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2021,06,,14,Real Newz,Kontrafakt,Kontrafakt,Ruka Hore
SK - ALBUMS - TOP 100,2021,06,,15,Lockdown Music,H16,H16,Ruka Hore
SK - ALBUMS - TOP 100,2021,06,,16,Fine Line,Harry Styles,Harry Styles,Sony Music
SK - ALBUMS - TOP 100,2021,06,,17,Leto v kufri,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,06,,18,Shoot For The Stars Aim For The Moon,Pop Smoke,Pop Smoke,Universal Music
SK - ALBUMS - TOP 100,2021,06,,19,Barvy,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2021,06,,20,Mdms,Dms,Dms,Dms Records
SK - ALBUMS - TOP 100,2021,06,,21,Prozyum (Director’s Cut),Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,06,,22,100ry,Dame,Dame,Ruka Hore
SK - ALBUMS - TOP 100,2021,06,,23,Scaled And Icy,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - ALBUMS - TOP 100,2021,06,,24,SRDCE ROZUM BLVD,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2021,06,,25,Heaven & Hell,Ava Max,Ava Max,Warner Music
SK - ALBUMS - TOP 100,2021,06,,26,Černobílej svět,Viktor Sheen,Viktor Sheen,Viktor Sheen/Warner Music
SK - ALBUMS - TOP 100,2021,06,,27,Robby Trouble,Robin Zoot,Robin Zoot,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,06,,28,?,Xxxtentacion,Xxxtentacion,Universal Music
SK - ALBUMS - TOP 100,2021,06,,29,"Dovi, dopo",Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2021,06,,30,Original,Ektor,Ektor,Detektor/Universal Music
SK - ALBUMS - TOP 100,2021,06,,31,KHALED KHALED,Dj Khaled,Dj Khaled,Sony Music
SK - ALBUMS - TOP 100,2021,06,,32,Hollywood's Bleeding,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2021,06,,33,Lepší,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2021,06,,34,Gauč Storytelling,Gleb,Gleb,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,06,,35,Restart & Lunazar,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,06,,36,ASTROWORLD,Travis Scott,Travis Scott,Sony Music
SK - ALBUMS - TOP 100,2021,06,,37,Vaše najobľúbenejšie,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2021,06,,38,2086,Pil C,Pil C,Universal Music
SK - ALBUMS - TOP 100,2021,06,,39,ROMEO,Ca$Hanova Bulhar,Ca$Hanova Bulhar,Dvojlitrboyzz / Warner Music
SK - ALBUMS - TOP 100,2021,06,,40,OPUS 1970-1985,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,06,,41,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,Billie Eilish,Universal Music
SK - ALBUMS - TOP 100,2021,06,,42,Precedens,Ego,Ego,Ego
SK - ALBUMS - TOP 100,2021,06,,43,÷ (Divide),Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2021,06,,44,XYZ,Samey,Samey,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,06,,45,Evolve,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2021,06,,46,Legends Never Die,Juice Wrld,Juice Wrld,Universal Music
SK - ALBUMS - TOP 100,2021,06,,47,Medusa II,Sergei Barracuda,Sergei Barracuda,Skerocuda
SK - ALBUMS - TOP 100,2021,06,,48,Oslobodená,Sima Martausová,Sima Martausová,Sima Martausová
SK - ALBUMS - TOP 100,2021,06,,49,Origins,Imagine Dragons,Imagine Dragons,Universal Music
SK - ALBUMS - TOP 100,2021,06,,50,Pancier,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2021,06,,51,Positions,Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2021,06,,52,20 Naj,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,06,,53,Petrolej,Peter Nagy,Peter Nagy,Art - Zona
SK - ALBUMS - TOP 100,2021,06,,54,TESTING,A$Ap Rocky,A$Ap Rocky,Sony Music
SK - ALBUMS - TOP 100,2021,06,,55,"Stát ve stínu, dotýkat se hvězd",Koky,Koky,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,06,,56,Nevermind (20th Anniversary Edition),Nirvana,Nirvana,Universal Music
SK - ALBUMS - TOP 100,2021,06,,57,beerbongs & bentleys,Post Malone,Post Malone,Universal Music
SK - ALBUMS - TOP 100,2021,06,,58,Podla seba,Sima,Sima,Ruka Hore
SK - ALBUMS - TOP 100,2021,06,,59,Greatest Hits (Remastered),Queen,Queen,Universal Music
SK - ALBUMS - TOP 100,2021,06,,60,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,Lewis Capaldi,Universal Music
SK - ALBUMS - TOP 100,2021,06,,61,17,Xxxtentacion,Xxxtentacion,Bad Vibes Forever/Empire
SK - ALBUMS - TOP 100,2021,06,,62,Dezert,Kali,Kali,Kali Records
SK - ALBUMS - TOP 100,2021,06,,63,FATAMORGANA,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,06,,64,Niekde v oblakoch,Saul,Saul,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,06,,65,Music To Be Murdered By,Eminem,Eminem,Universal Music
SK - ALBUMS - TOP 100,2021,06,,66,Tickets To My Downfall,Machine Gun Kelly,Machine Gun Kelly,Universal Music
SK - ALBUMS - TOP 100,2021,06,,67,Metallica/Black Album,Metallica,Metallica,Universal Music
SK - ALBUMS - TOP 100,2021,06,,68,The Off-Season,J. Cole,J. Cole,Universal Music
SK - ALBUMS - TOP 100,2021,06,,69,Najlepšie roky,Tublatanka,Tublatanka,Opus
SK - ALBUMS - TOP 100,2021,06,,70,Navždy,Kontrafakt,Kontrafakt,Universal Music
SK - ALBUMS - TOP 100,2021,06,,71,Wonder,Shawn Mendes,Shawn Mendes,Universal Music
SK - ALBUMS - TOP 100,2021,06,,72,Memories...Do Not Open,Chainsmokers,Chainsmokers,Sony Music
SK - ALBUMS - TOP 100,2021,06,,73,Pesničky pre (ne)poslušné deti 3,Miro Jaroš,Miro Jaroš,Galgan Music
SK - ALBUMS - TOP 100,2021,06,,74,CORRETTO,Konex & Kamil Hoffmann,Konex,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,06,,75,Native,Onerepublic,Onerepublic,Universal Music
SK - ALBUMS - TOP 100,2021,06,,76,Starboy,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2021,06,,77,BE,Bts,Bts,Bighit Entertainment
SK - ALBUMS - TOP 100,2021,06,,78,20 Naj II,Karol Duchoň,Karol Duchoň,Opus
SK - ALBUMS - TOP 100,2021,06,,79,VOILA,Konex,Konex,Universal Music
SK - ALBUMS - TOP 100,2021,06,,80,Extras,Momo,Momo,Nedám Sa Okoňovať
SK - ALBUMS - TOP 100,2021,06,,81,Duets,Sting,Sting,Universal Music
SK - ALBUMS - TOP 100,2021,06,,82,True (Avicii By Avicii),Avicii,Avicii,Universal Music
SK - ALBUMS - TOP 100,2021,06,,83,Svědomí,Calin,Calin,Mike Roft Records/Warner Music
SK - ALBUMS - TOP 100,2021,06,,84,Máma mi na krk dala klíč,Jaromír Nohavica,Jaromír Nohavica,Petarda Production
SK - ALBUMS - TOP 100,2021,06,,85,Artist,Majk Spirit & Grimaso,Majk Spirit,Spirit Music
SK - ALBUMS - TOP 100,2021,06,,86,MEKY - The Best Of Miro Žbirka,Miro Žbirka,Miro Žbirka,Universal Music/Warner Music
SK - ALBUMS - TOP 100,2021,06,,87,Krstný otec,Rytmus,Rytmus,Tvoj Tatko Records
SK - ALBUMS - TOP 100,2021,06,,88,Chromatica,Lady Gaga,Lady Gaga,Universal Music
SK - ALBUMS - TOP 100,2021,06,,89,Cleopatra,Lumineers,Lumineers,Universal Music
SK - ALBUMS - TOP 100,2021,06,,90,Adam Ďurica a hostia - Akustické koncerty,Adam Ďurica,Adam Ďurica,Universal Music
SK - ALBUMS - TOP 100,2021,06,,91,"thank u, next",Ariana Grande,Ariana Grande,Universal Music
SK - ALBUMS - TOP 100,2021,06,,92,Helloween,Helloween,Helloween,Nuclear Blast
SK - ALBUMS - TOP 100,2021,06,,93,Prozyum,Yzomandias,Yzomandias,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,06,,94,No.6 Collaborations Project,Ed Sheeran,Ed Sheeran,Warner Music
SK - ALBUMS - TOP 100,2021,06,,95,History,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - ALBUMS - TOP 100,2021,06,,96,7,Nik Tendo,Nik Tendo,Milion+ Ent./Universal Music
SK - ALBUMS - TOP 100,2021,06,,97,Len tak sa tu stíšim,Sima Martausová,Sima Martausová,Nan
SK - ALBUMS - TOP 100,2021,06,,98,The Highlights,The Weeknd,The Weeknd,Universal Music
SK - ALBUMS - TOP 100,2021,06,,99,NAVŽDY MLADÝ,Zayo,Zayo,Fck Them/Universal Music
SK - ALBUMS - TOP 100,2021,06,,100,Gold - Greatest Hits,Abba,Abba,Universal Music
SK - ALBUMS - TOP 100,2021,07,,1,311,Nerieš,Nerieš,Ruka Hore
SK - ALBUMS - TOP 100,2021,07,,2,SOUR,Olivia Rodrigo,Olivia Rodrigo,Universal Music
SK - ALBUMS - TOP 100,2021,07,,3,MXI,Momo,Momo,Ruka Hore
SK - ALBUMS - TOP 100,2021,07,,4,Teatro d'Ira - Vol. I,Maneskin,Maneskin,Sony Music
SK - ALBUMS - TOP 100,2021,07,,5,Og,Separ,Separ,Dms Records
SK - ALBUMS - TOP 100,2021,07,,6,Slovenský Hollywood,Radikal Chef,Radikal Chef,Fck Them/Universal Music
