,hitparada,rok,mesic,pozice,track,interpret,interpret_hlavni,vydavatel
260386,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,18,Ikaros,Ektor,Ektor,Detektor/universal Music
260387,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,19,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
260388,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,20,Holly Molly,Yzomandias & Lvcas Dope,Yzomandias,Milion+ Ent
260389,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,21,Hledám si tu pravou,Ektor,Ektor,Detektor/universal Music
260390,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,22,Anděl,Mirai,Mirai,Universal Music
260391,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,23,"Víš, co tím myslím (feat. Rest)",Ektor,Ektor,Detektor/universal Music
260392,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,24,Ballin,Ektor,Ektor,Detektor/universal Music
260393,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,25,Kruh,Marpo & Lenny,Marpo,Sherwood Digital
260394,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,26,365 (feat. Strapo),Ektor,Ektor,Detektor/universal Music
260395,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,27,To by nečekali (feat. Smack),Ektor,Ektor,Detektor/universal Music
260396,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,28,Šňůry,Kryštof,Kryštof,I.richmond.p./universal Music
260397,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,29,"Co bejvalo, už není",Jakub Děkan & Pokáč,Jakub Děkan,Warner Music
260398,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,30,Mikasa Sukasa,Yzomandias,Yzomandias,Milion+ Ent
260399,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,31,Sám doma,Ektor,Ektor,Detektor/universal Music
260400,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,32,Nohy,Ben Cristovao,Ben Cristovao,Championship Music
260401,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,33,Každý ráno,Chinaski,Chinaski,Brainzone
260402,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,34,Xxl,Ektor,Ektor,Detektor/universal Music
260403,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,35,Status,Ektor,Ektor,Detektor/universal Music
260404,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,36,Primetime,Majk Spirit,Majk Spirit,Nan
260405,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,37,Vracím zpátky,Ektor,Ektor,Detektor/universal Music
260406,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,38,Asio,Ben Cristovao & The Glowsticks,Ben Cristovao,Championship Music
260407,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,39,21g (feat. Strapo),Ektor,Ektor,Detektor/universal Music
260408,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,40,Kawasaki,Yzomandias & Nik Tendo,Yzomandias,Milion+ Ent
260409,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,41,A ja,Ego,Ego,Ego
260410,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,42,Vánoce na míru,Ewa Farna,Ewa Farna,Ewolution/warner Music
260411,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,43,Tv Shows,Sofian Medjmedj & Ben Cristovao,Sofian Medjmedj,Championship Music
260412,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,44,A pak (feat. Tamara Klusová),Tomáš Klus,Tomáš Klus,Tomáš Klus
260413,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,45,Slovenský klín,Chinaski,Chinaski,Brainzone
260414,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,46,Píšem si svůj sen,Pavel Callta & Leoš Mareš,Pavel Callta,Warner Music
260415,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,47,Malá dáma,Kabát,Kabát,Warner Music
260416,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,48,Rockstar Steez (feat. Dalyb),Samey,Samey,Fck Them
260417,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,49,Som rád,Kali,Kali,Kali Records
260418,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,1,50,Kalhotky si sundej,Mig 21,Mig 21,Supraphon
262819,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,1,Cizí zeď,Onemanshow Foundation,Onemanshow Foundation,Warner Music
262820,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,2,Me Gusta,Mikolas Josef,Mikolas Josef,Sony Music
262821,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,3,Sedm (feat. Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
262822,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,4,"Cesta (feat. Rytmus, Ego & Kali)",Lvcas Dope & Dj Wich,Lvcas Dope,Nan
262823,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,5,Chci tančit,Mirai,Mirai,Universal Music
262824,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,6,Emma Smetana,Robin Zoot & Dj Rusty,Robin Zoot,Milion+ Ent./universal Music
262825,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,7,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
262826,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,8,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
262827,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,9,Zlatokop,Earth,Earth,Earth
262828,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,10,Padam (feat. Mária Čírová),Ben Cristovao,Ben Cristovao,Championship Music
262829,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,11,Kancelář,Ektor,Ektor,Detektor/universal Music
262830,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,12,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
262831,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,13,Motýli,Mandrage,Mandrage,Universal Music
262832,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,14,Perfect Week,Calin,Calin,Mike Roft Records/warner Music
262833,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,15,Spolu,Sima,Sima,Ruka Hore
262834,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,16,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
262835,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,17,Vibe,Earth,Earth,Earth
262836,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,18,"Když nemůžeš, tak přidej",Mirai,Mirai,Universal Music
262837,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,19,Chardonnay (feat. Čis T),Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
262838,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,20,Síla starejch vín,Škwor,Škwor,Supraphon
262839,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,21,Kruh,Marpo & Lenny,Marpo,Sherwood Digital
262840,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,22,Dopis (feat. Barber),Calin,Calin,Mike Roft Records/warner Music
262841,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,23,Lie To Me,Mikolas Josef,Mikolas Josef,Sony Music
262842,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,24,Naviděnou,Kryštof,Kryštof,I.richmond.p./universal Music
262843,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,25,Asio,Ben Cristovao & The Glowsticks,Ben Cristovao,Championship Music
262844,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,26,Kordylery,Yzomandias,Yzomandias,Milion+ Ent
262845,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,27,Mowgli,Ben Cristovao,Ben Cristovao,Championship Music
262846,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,28,Karusel,Sheen & Jickson,Sheen,Milion+ Ent./universal Music
262847,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,29,Svoboda (feat. Marcell),Lipo,Lipo,Singlton/universal Music
262848,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,30,Nohy,Ben Cristovao,Ben Cristovao,Championship Music
262849,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,31,Sweet Chilli,Ben Cristovao,Ben Cristovao,Championship Music
262850,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,32,Nikdy Znovu (feat. Paulie Garand),Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
262851,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,33,Prázdno,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
262852,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,34,Pasáctví,Sergei Barracuda,Sergei Barracuda,Azurit Kingdom
262853,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,35,Flexim jako Gott (feat. Haha Crew & Yzomandias),Ego,Ego,Ego
262854,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,36,Teen Love,Nik Tendo & Decky Beats,Nik Tendo,Milion+ Ent./universal Music
262855,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,37,V meste snov,Ego,Ego,Ego
262856,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,38,Nahá,Ben Cristovao,Ben Cristovao,Championship Music
262857,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,39,Holly Molly,Yzomandias & Lvcas Dope,Yzomandias,Milion+ Ent
262858,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,40,Anděl,Mirai,Mirai,Universal Music
262859,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,41,Lítat (feat. Separ),Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
262860,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,42,Han Solo,Ty Nikdy,Ty Nikdy,Ty Nikdy/warner Music
262861,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,43,Nedává to smysl,Ektor,Ektor,Detektor/universal Music
262862,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,44,Enemy,Lenny,Lenny,Universal Music
262863,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,45,Plakala,Divokej Bill,Divokej Bill,Warner Music
262864,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,46,Kokalero,Yzomandias,Yzomandias,Milion+ Ent
262865,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,47,Primetime,Majk Spirit,Majk Spirit,Nan
262866,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,48,Poslední grál (feat. Nik Tendo),Sheen & Jickson,Sheen,Milion+ Ent./universal Music
262867,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,49,Každý ráno,Chinaski,Chinaski,Brainzone
262868,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,10,50,Dead Man Walking,Marpo,Marpo,Sherwood Digital
263069,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,1,Cizí zeď,Onemanshow Foundation,Onemanshow Foundation,Warner Music
263070,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,2,"Cesta (feat. Rytmus, Ego & Kali)",Lvcas Dope & Dj Wich,Lvcas Dope,Nan
263071,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,3,Sedm (feat. Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
263072,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,4,Za 100 let,Za100let,Za100let,Supraphon
263073,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,5,"Z nuly na sto (feat.Yzomandias,Hasan,Nik Tendo..)",Milion+,Milion+,Milion+ Ent./universal Music
263074,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,6,Me Gusta,Mikolas Josef,Mikolas Josef,Sony Music
263075,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,7,Nahá,Ben Cristovao,Ben Cristovao,Championship Music
263076,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,8,Chardonnay (feat. Čis T),Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
263077,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,9,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
263078,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,10,Prázdno,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
263079,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,11,Kancelář,Ektor,Ektor,Detektor/universal Music
263080,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,12,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
263081,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,13,Chci tančit,Mirai,Mirai,Universal Music
263082,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,14,Nikdy Znovu (feat. Paulie Garand),Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
263083,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,15,Zlatokop,Earth,Earth,Earth
263084,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,16,Lítat (feat. Separ),Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
263085,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,17,Motýli,Mandrage,Mandrage,Universal Music
263086,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,18,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
263087,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,19,Padam (feat. Mária Čírová),Ben Cristovao,Ben Cristovao,Championship Music
263088,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,20,Perfect Week,Calin,Calin,Mike Roft Records/warner Music
263089,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,21,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
263090,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,22,Kordylery,Yzomandias,Yzomandias,Milion+ Ent
263091,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,23,"Nejlepší, kterou znám",Lucie,Lucie,Brainzone
263092,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,24,Síla starejch vín,Škwor,Škwor,Supraphon
263093,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,25,Teen Love,Nik Tendo & Decky Beats,Nik Tendo,Milion+ Ent./universal Music
263094,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,26,Love na ruce,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
263095,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,27,Holly Molly,Yzomandias & Lvcas Dope,Yzomandias,Milion+ Ent
263096,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,28,Asi to tak má bejt,Ektor,Ektor,Detektor/universal Music
263097,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,29,Spolu,Sima,Sima,Ruka Hore
263098,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,30,Zlatíčka,Kapitán Demo,Kapitán Demo,Kapitán Demo
263099,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,31,Dopis (feat. Barber),Calin,Calin,Mike Roft Records/warner Music
263100,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,32,Hate,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
263101,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,33,Rehab,Yzomandias,Yzomandias,Milion+ Ent
263102,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,34,Naviděnou,Kryštof,Kryštof,I.richmond.p./universal Music
263103,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,35,Emma Smetana,Robin Zoot & Dj Rusty,Robin Zoot,Milion+ Ent./universal Music
263104,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,36,Nedává to smysl,Ektor,Ektor,Detektor/universal Music
263105,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,37,Smítko,Ben Cristovao,Ben Cristovao,Championship Music
263106,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,38,Vibe,Earth,Earth,Earth
263107,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,39,Asio,Ben Cristovao & The Glowsticks,Ben Cristovao,Championship Music
263108,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,40,Kokalero,Yzomandias,Yzomandias,Milion+ Ent
263109,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,41,Takhle tě mám rád,Lucie,Lucie,Brainzone
263110,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,42,Nohy,Ben Cristovao,Ben Cristovao,Championship Music
263111,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,43,Kruh,Marpo & Lenny,Marpo,Sherwood Digital
263112,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,44,Svoboda (feat. Marcell),Lipo,Lipo,Singlton/universal Music
263113,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,45,Plakala,Divokej Bill,Divokej Bill,Warner Music
263114,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,46,Mikasa Sukasa,Yzomandias,Yzomandias,Milion+ Ent
263115,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,47,Sweet Chilli,Ben Cristovao,Ben Cristovao,Championship Music
263116,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,48,1000x,Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
263117,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,49,"Když nemůžeš, tak přidej",Mirai,Mirai,Universal Music
263118,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,11,50,Každý ráno,Chinaski,Chinaski,Brainzone
263269,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,1,"BUDE LÍP (feat. Nik Tendo, Hasan & Kamil Hoffmann)",Milion+,Milion+,Milion+ Ent./universal Music
263270,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,2,"HULILA HULILA (feat. Hasan, Nik Tendo & Karlo)",Milion+,Milion+,Milion+ Ent./universal Music
263271,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,3,"Z nuly na sto (feat.Yzomandias,Hasan,Nik Tendo..)",Milion+,Milion+,Milion+ Ent./universal Music
263272,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,4,Děvče v první řadě (feat. Ben Cristovao),Calin,Calin,Mike Roft Records/warner Music
263273,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,5,"KILO (feat. Yzomandias, Nik Tendo & Separ)",Milion+,Milion+,Milion+ Ent./universal Music
263274,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,6,Cizí zeď,Onemanshow Foundation,Onemanshow Foundation,Warner Music
263275,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,7,"OBĚŽNÁ DRÁHA (feat. Yzomandias, Karlo, Jickson & K",Milion+,Milion+,Milion+ Ent./universal Music
263276,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,8,Vánoce na míru,Ewa Farna,Ewa Farna,Ewolution/warner Music
263277,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,9,"MILION+ BANDANANA (feat. Yzomandias, Konex, Karlo",Milion+,Milion+,Milion+ Ent./universal Music
263278,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,10,"KIWI (feat. Karlo, Yzomandias & Fobia Kid)",Milion+,Milion+,Milion+ Ent./universal Music
263279,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,11,"SEDM (REMIX) (feat. Nik Tendo, Yzomandias, Konex,",Milion+,Milion+,Milion+ Ent./universal Music
263280,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,12,"CHTĚLY BY TO MÍT (feat. Nik Tendo, Kamil Hoffmann,",Milion+,Milion+,Milion+ Ent./universal Music
263281,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,13,"VZDUŠNÝ ZÁMKY (feat. Nik Tendo, Hasan, Koky, Yzoma",Milion+,Milion+,Milion+ Ent./universal Music
263282,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,14,Sedm (feat. Hasan),Nik Tendo,Nik Tendo,Milion+ Ent./universal Music
263283,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,15,Návraty,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/warner Music
263284,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,16,"MILLY (feat. Nik Tendo, Jickson, Karlo & Konex)",Milion+,Milion+,Milion+ Ent./universal Music
263285,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,17,"MEGASTAR (feat. Fobia Kid, Robin Zoot, Yzomandias",Milion+,Milion+,Milion+ Ent./universal Music
263286,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,18,Za 100 let,Za100let,Za100let,Supraphon
263287,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,19,"KOMANDO (feat. Yzomandias, Robin Zoot, Koky & Karl",Milion+,Milion+,Milion+ Ent./universal Music
263288,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,20,"DOBRÁ (feat. Nik Tendo, Kamil Hoffmann, Yzomandias",Milion+,Milion+,Milion+ Ent./universal Music
263289,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,21,Zlatíčka,Kapitán Demo,Kapitán Demo,Kapitán Demo
263290,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,22,"Cesta (feat. Rytmus, Ego & Kali)",Lvcas Dope & Dj Wich,Lvcas Dope,Nan
263291,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,23,"PŘIDEJ (feat. Nik Tendo, Yzomandias & Viktor Sheen",Milion+,Milion+,Milion+ Ent./universal Music
263292,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,24,Me Gusta,Mikolas Josef,Mikolas Josef,Sony Music
263293,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,25,Půlnoční,Václav Neckář & Umakart,Václav Neckář,Supraphon
263294,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,26,Svaz českých bohémů,Wohnout,Wohnout,Warner Music
263295,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,27,"RODINA (feat. Koky, Hasan, Karlo, Orion, Yzomandia",Milion+,Milion+,Milion+ Ent./universal Music
263296,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,28,Oddanost (feat. Ego),Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/warner Music
263297,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,29,Perfect Week,Calin,Calin,Mike Roft Records/warner Music
263298,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,30,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
263299,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,31,Tajemství,Earth,Earth,Earth
263300,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,32,Dopis (feat. Barber),Calin,Calin,Mike Roft Records/warner Music
263301,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,33,Vánoční,Johny Machette & Teri Blitzen,Johny Machette,Championship Music
263302,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,34,Molotov (feat. Rest),Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/warner Music
263303,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,35,Chardonnay (feat. Čis T),Lvcas Dope & Dj Wich,Lvcas Dope,Fck Them
263304,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,36,Past pt. 3 (feat. Ben Cristovao),Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/warner Music
263305,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,37,Nahá,Ben Cristovao,Ben Cristovao,Championship Music
263306,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,38,Vozíme (feat. Gyza & Ben Cristovao),Ego,Ego,Ego
263307,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,39,Harantstrasse,Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/warner Music
263308,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,40,Past pt. 2 (feat. Kali),Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/warner Music
263309,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,41,Teen Love,Nik Tendo & Decky Beats,Nik Tendo,Milion+ Ent./universal Music
263310,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,42,Motýli,Mandrage,Mandrage,Universal Music
263311,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,43,Nedává to smysl,Ektor,Ektor,Detektor/universal Music
263312,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,44,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
263313,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,45,"Kolem stolu (feat. Separ, Nerieš)",Paulie Garand,Paulie Garand,Ty Nikdy / Universal Music
263314,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,46,Padam (feat. Mária Čírová),Ben Cristovao,Ben Cristovao,Championship Music
263315,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,47,Kordylery,Yzomandias,Yzomandias,Milion+ Ent
263316,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,48,Holly Molly,Yzomandias & Lvcas Dope,Yzomandias,Milion+ Ent
263317,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,49,Démoni (feat. Roseck & Maniak),Paulie Garand & Kenny Rough,Paulie Garand,Ty Nikdy/warner Music
263318,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,12,50,Zlatokop,Earth,Earth,Earth
260619,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,1,Motýli,Mandrage,Mandrage,Universal Music
260620,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,2,Zůstaň tu se mnou (Za sny),Kryštof,Kryštof,I.richmond.p./universal Music
260621,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,3,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
260622,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,4,Přestaň,Ektor,Ektor,Detektor/universal Music
260623,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,5,Runway,Ego & Paulie Garand & Lvcas Dope,Ego,Ty Nikdy Label
260624,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,6,Nedává to smysl,Ektor,Ektor,Detektor/universal Music
260625,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,7,V meste snov,Ego,Ego,Ego
260626,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,8,Kancelář,Ektor,Ektor,Detektor/universal Music
260627,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,9,"Když nemůžeš, tak přidej",Mirai,Mirai,Universal Music
260628,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,10,Teen Love,Nik Tendo & Decky Beats,Nik Tendo,Milion+ Ent./universal Music
260629,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,11,Venku je na nule,Chinaski,Chinaski,Brainzone
260630,CZ - SINGLES DIGITAL - TOP 50  CZ,2018,2,12,Lie To Me,Mikolas Josef,Mikolas Josef,Sony Music
