hitparada,rok,tyden,week,pozice,track,interpret,interpret_hlavni,vydavatel
SK - RADIO - TOP 50 SK,2020,12,2020-12,35,Dnes ráno,Michaella,Michaella,R.K.P.
SK - RADIO - TOP 50 SK,2020,12,2020-12,36,Nespím,Samuel Tomeček,Samuel Tomeček,Nan
SK - RADIO - TOP 50 SK,2020,12,2020-12,37,Bergen,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
SK - RADIO - TOP 50 SK,2020,12,2020-12,38,Neľutujem,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,12,2020-12,39,Chýbanie,Desmod,Desmod,Orpheus Production
SK - RADIO - TOP 50 SK,2020,12,2020-12,40,V blbým věku,Xindl X,Xindl X,Universal Music
SK - RADIO - TOP 50 SK,2020,12,2020-12,41,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
SK - RADIO - TOP 50 SK,2020,12,2020-12,42,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,12,2020-12,43,Pokoj v duši,Jana Kirschner,Jana Kirschner,Wm/Forza
SK - RADIO - TOP 50 SK,2020,12,2020-12,44,Zpíváš mi Requiem,Lucie Bílá,Lucie Bílá,Warner Music
SK - RADIO - TOP 50 SK,2020,12,2020-12,45,Miesta,Zuzana Smatanová & Adam Ďurica,Zuzana Smatanová,Nan
SK - RADIO - TOP 50 SK,2020,12,2020-12,46,Mandolína,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,12,2020-12,47,Cesta,Kryštof & Tomáš Klus,Kryštof,Universal Music
SK - RADIO - TOP 50 SK,2020,12,2020-12,48,Každý mi Tě lásko závidí,Michal David,Michal David,Sony Music
SK - RADIO - TOP 50 SK,2020,12,2020-12,49,The Room of Ghosts,Elevenhill,Elevenhill,Elevenhill
SK - RADIO - TOP 50 SK,2020,12,2020-12,50,Offline,Moja Reč,Moja Reč,Nan
SK - RADIO - TOP 50 SK,2020,13,2020-13,1,Stars (feat. Laniia),Vize,Vize,Kontor Records
SK - RADIO - TOP 50 SK,2020,13,2020-13,2,Čoskoro,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,3,Príliš osobná známosť,I.M.T. Smile & Nikol Štíbrová,I.M.T. Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,4,Hvězdáři (feat. Sima Martausová),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,5,Ako poslední,Elevenhill & Zuzana Smatanová,Elevenhill,Rog Label
SK - RADIO - TOP 50 SK,2020,13,2020-13,6,Architekti šťastia,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,7,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 50 SK,2020,13,2020-13,8,Aj keby,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,9,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,10,Freedom (feat. Dani Slovak),Mark Dann,Mark Dann,Galgan Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,11,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,12,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,13,Society,Miro Žbirka & Katka Knechtová,Miro Žbirka,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,14,Wanna Be Like,Elis Mraz & Čis T,Elis Mraz,Qq Studio
SK - RADIO - TOP 50 SK,2020,13,2020-13,15,Demons,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,16,Anjel,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,17,Nelítám nízko,Anna K.,Anna K.,B&M Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,18,Bella ciao,Škampi Na Žaru,Škampi Na Žaru,Nan
SK - RADIO - TOP 50 SK,2020,13,2020-13,19,Posledný krát (feat. Buranowski),Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,20,Unikát,Mária Čírová,Mária Čírová,Street Production
SK - RADIO - TOP 50 SK,2020,13,2020-13,21,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 50 SK,2020,13,2020-13,22,Skúšame sa nájsť,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,23,Hands Up,Call Me Steve,Call Me Steve,Mafia Corner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,24,Mesto v nás,Komajota,Komajota,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,25,Šrouby do hlavy,Lucie,Lucie,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,26,Gold,Peter Aristone,Peter Aristone,Brainzone
SK - RADIO - TOP 50 SK,2020,13,2020-13,27,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
SK - RADIO - TOP 50 SK,2020,13,2020-13,28,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,29,I'm Not Sorry,Celeste Buckingham,Celeste Buckingham,Nan
SK - RADIO - TOP 50 SK,2020,13,2020-13,30,The Room of Ghosts,Elevenhill,Elevenhill,Elevenhill
SK - RADIO - TOP 50 SK,2020,13,2020-13,31,Všetky oči na mne,Majk Spirit,Majk Spirit,Distribuce Závodský
SK - RADIO - TOP 50 SK,2020,13,2020-13,32,So In Love,Nela,Nela,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,33,Cesty II. triedy,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,34,Primetime,Majk Spirit,Majk Spirit,Nan
SK - RADIO - TOP 50 SK,2020,13,2020-13,35,Where Did You Go,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,36,Branči Kováč,Vec,Vec,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,37,Neľutujem,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,38,Keď sme sami,Hex,Hex,Clockwise
SK - RADIO - TOP 50 SK,2020,13,2020-13,39,Pokoj v duši,Jana Kirschner,Jana Kirschner,Wm/Forza
SK - RADIO - TOP 50 SK,2020,13,2020-13,40,Cesta,Kryštof & Tomáš Klus,Kryštof,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,41,Zpíváš mi Requiem,Lucie Bílá,Lucie Bílá,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,42,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,43,Chýbanie,Desmod,Desmod,Orpheus Production
SK - RADIO - TOP 50 SK,2020,13,2020-13,44,Stín katedrál,Shalom,Shalom,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,45,Ztracená bloudím,Verona,Verona,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,46,V blbým věku,Xindl X,Xindl X,Universal Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,47,Daylight Is Gone,Digital Fever & Eddie Stoilow,Digital Fever,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,48,Sun Is Shining,Eddie Stoilow,Eddie Stoilow,Warner Music
SK - RADIO - TOP 50 SK,2020,13,2020-13,49,To se mi líbí,Marek Ztracený,Marek Ztracený,Supraphon
SK - RADIO - TOP 50 SK,2020,13,2020-13,50,Dokonalý zločin,Polemic,Polemic,Nan
SK - RADIO - TOP 50 SK,2020,14,2020-14,1,Stars (feat. Laniia),Vize,Vize,Kontor Records
SK - RADIO - TOP 50 SK,2020,14,2020-14,2,Čoskoro,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,3,Príliš osobná známosť,I.M.T. Smile & Nikol Štíbrová,I.M.T. Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,4,Hvězdáři (feat. Sima Martausová),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,5,Architekti šťastia,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,6,Ako poslední,Elevenhill & Zuzana Smatanová,Elevenhill,Rog Label
SK - RADIO - TOP 50 SK,2020,14,2020-14,7,STOJ,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,8,Freedom (feat. Dani Slovak),Mark Dann,Mark Dann,Galgan Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,9,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 50 SK,2020,14,2020-14,10,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,11,Aj keby,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,12,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,13,Society,Miro Žbirka & Katka Knechtová,Miro Žbirka,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,14,Demons,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,15,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,16,Nelítám nízko,Anna K.,Anna K.,B&M Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,17,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 50 SK,2020,14,2020-14,18,Wanna Be Like,Elis Mraz & Čis T,Elis Mraz,Qq Studio
SK - RADIO - TOP 50 SK,2020,14,2020-14,19,Posledný krát (feat. Buranowski),Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,20,Hands Up,Call Me Steve,Call Me Steve,Mafia Corner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,21,Všechno nebo nic,Ewa Farna,Ewa Farna,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,22,Anjel,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,23,Mesto v nás,Komajota,Komajota,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,24,Šrouby do hlavy,Lucie,Lucie,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,25,Unikát,Mária Čírová,Mária Čírová,Street Production
SK - RADIO - TOP 50 SK,2020,14,2020-14,26,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
SK - RADIO - TOP 50 SK,2020,14,2020-14,27,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,28,Gold,Peter Aristone,Peter Aristone,Brainzone
SK - RADIO - TOP 50 SK,2020,14,2020-14,29,Môžem všetko,Medial Banana,Medial Banana,Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,30,I'm Not Sorry,Celeste Buckingham,Celeste Buckingham,Nan
SK - RADIO - TOP 50 SK,2020,14,2020-14,31,The Room of Ghosts,Elevenhill,Elevenhill,Elevenhill
SK - RADIO - TOP 50 SK,2020,14,2020-14,32,Všetky oči na mne,Majk Spirit,Majk Spirit,Distribuce Závodský
SK - RADIO - TOP 50 SK,2020,14,2020-14,33,So In Love,Nela,Nela,Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,34,Spolu,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,35,Lúč,Buranowski,Buranowski,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,36,.com,Buranowski,Buranowski,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,37,Cesty II. triedy,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,38,Primetime,Majk Spirit,Majk Spirit,Nan
SK - RADIO - TOP 50 SK,2020,14,2020-14,39,Where Did You Go,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,40,Branči Kováč,Vec,Vec,Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,41,Neľutujem,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,42,Keď sme sami,Hex,Hex,Clockwise
SK - RADIO - TOP 50 SK,2020,14,2020-14,43,Pokoj v duši,Jana Kirschner,Jana Kirschner,Wm/Forza
SK - RADIO - TOP 50 SK,2020,14,2020-14,44,Cesta,Kryštof & Tomáš Klus,Kryštof,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,45,Zpíváš mi Requiem,Lucie Bílá,Lucie Bílá,Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,46,Cudzinka v tvojej zemi,Xindl X & Mirka Miškechová,Xindl X,Universal Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,47,Chýbanie,Desmod,Desmod,Orpheus Production
SK - RADIO - TOP 50 SK,2020,14,2020-14,48,Stín katedrál,Shalom,Shalom,Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,49,Ztracená bloudím,Verona,Verona,Warner Music
SK - RADIO - TOP 50 SK,2020,14,2020-14,50,V blbým věku,Xindl X,Xindl X,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,1,Stars (feat. Laniia),Vize,Vize,Kontor Records
SK - RADIO - TOP 50 SK,2020,15,2020-15,2,Čoskoro,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,3,Hvězdáři (feat. Sima Martausová),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,4,Príliš osobná známosť,I.M.T. Smile & Nikol Štíbrová,I.M.T. Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,5,Architekti šťastia,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,6,STOJ,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,7,Ako poslední,Elevenhill & Zuzana Smatanová,Elevenhill,Rog Label
SK - RADIO - TOP 50 SK,2020,15,2020-15,8,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,9,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,10,Aj keby,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,11,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,12,VLCI,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,13,Wanna Be Like,Elis Mraz & Čis T,Elis Mraz,Qq Studio
SK - RADIO - TOP 50 SK,2020,15,2020-15,14,Dokonalý zločin,Polemic,Polemic,Nan
SK - RADIO - TOP 50 SK,2020,15,2020-15,15,Anjel,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,16,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 50 SK,2020,15,2020-15,17,Všetci za jedného (feat. Tina),Separ,Separ,Dms Records
SK - RADIO - TOP 50 SK,2020,15,2020-15,18,Pozri,Teri Čikoš,Teri Čikoš,Nan
SK - RADIO - TOP 50 SK,2020,15,2020-15,19,Freedom (feat. Dani Slovak),Mark Dann,Mark Dann,Galgan Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,20,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
SK - RADIO - TOP 50 SK,2020,15,2020-15,21,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 50 SK,2020,15,2020-15,22,Society,Miro Žbirka & Katka Knechtová,Miro Žbirka,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,23,Posledný krát (feat. Buranowski),Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,24,Pridaj sa k nám (Keď sme s vami),Hex,Hex,Clockwise
SK - RADIO - TOP 50 SK,2020,15,2020-15,25,Láva,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,26,Budeme to stále my,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,27,Chýbanie,Desmod,Desmod,Orpheus Production
SK - RADIO - TOP 50 SK,2020,15,2020-15,28,"Klid, mír a pokora",Richard Müller & Tereza Kerndlová,Richard Müller,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,29,Najvyšší čas,Elán,Elán,Warner Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,30,"Deň, čo mal dávno prísť",Gladiator,Gladiator,Nan
SK - RADIO - TOP 50 SK,2020,15,2020-15,31,Na okamih,Jana Kirschner & Vojtěch Dyk,Jana Kirschner,Mu-Zi-Ka!
SK - RADIO - TOP 50 SK,2020,15,2020-15,32,Dnes to príde,Peter Cmorik,Peter Cmorik,Nan
SK - RADIO - TOP 50 SK,2020,15,2020-15,33,Pokoj v duši,Jana Kirschner,Jana Kirschner,Wm/Forza
SK - RADIO - TOP 50 SK,2020,15,2020-15,34,Zpíváš mi Requiem,Lucie Bílá,Lucie Bílá,Warner Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,35,Unikát,Mária Čírová,Mária Čírová,Street Production
SK - RADIO - TOP 50 SK,2020,15,2020-15,36,Stín katedrál,Shalom,Shalom,Warner Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,37,V blbým věku,Xindl X,Xindl X,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,38,Môžme si už odpustiť?,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
SK - RADIO - TOP 50 SK,2020,15,2020-15,39,Movin' On,Support Lesbiens,Support Lesbiens,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,40,Otec,Para,Para,Sony Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,41,Já sa cítim dobre,Dominika Mirgová,Dominika Mirgová,Incite Ventures
SK - RADIO - TOP 50 SK,2020,15,2020-15,42,Neľutujem,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,43,Mandolína,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,44,Holubička,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,45,Keď sme sami,Hex,Hex,Clockwise
SK - RADIO - TOP 50 SK,2020,15,2020-15,46,Cesta,Kryštof & Tomáš Klus,Kryštof,Universal Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,47,Stranger,Johnny Bee,Johnny Bee,Nan
SK - RADIO - TOP 50 SK,2020,15,2020-15,48,Každý mi Tě lásko závidí,Michal David,Michal David,Sony Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,49,Smile,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 50 SK,2020,15,2020-15,50,Primetime,Majk Spirit,Majk Spirit,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,1,Hvězdáři (feat. Sima Martausová),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,2,Príliš osobná známosť,I.M.T. Smile & Nikol Štíbrová,I.M.T. Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,3,STOJ,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,4,Architekti šťastia,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,5,Kingdom,Dennyiah,Dennyiah,Dennyiah
SK - RADIO - TOP 50 SK,2020,16,2020-16,6,Čoskoro,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,7,Ako poslední,Elevenhill & Zuzana Smatanová,Elevenhill,Rog Label
SK - RADIO - TOP 50 SK,2020,16,2020-16,8,VLCI,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,9,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,10,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,11,Aj keby,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,12,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,13,Posledný krát (feat. Buranowski),Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,14,Pozri,Teri Čikoš,Teri Čikoš,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,15,Dokonalý zločin,Polemic,Polemic,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,16,Freedom (feat. Dani Slovak),Mark Dann,Mark Dann,Galgan Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,17,Wanna Be Like,Elis Mraz & Čis T,Elis Mraz,Qq Studio
SK - RADIO - TOP 50 SK,2020,16,2020-16,18,Horúca láska,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 50 SK,2020,16,2020-16,19,Tancuj mi,Lukáš Adamec,Lukáš Adamec,Fazin Plus
SK - RADIO - TOP 50 SK,2020,16,2020-16,20,Society,Miro Žbirka & Katka Knechtová,Miro Žbirka,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,21,Anjel,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,22,Pridaj sa k nám (Keď sme s vami),Hex,Hex,Clockwise
SK - RADIO - TOP 50 SK,2020,16,2020-16,23,Unikát,Mária Čírová,Mária Čírová,Street Production
SK - RADIO - TOP 50 SK,2020,16,2020-16,24,Púšťam ťa,Karmen Pál-Baláž,Karmen Pál-Baláž,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,25,Chýbanie,Desmod,Desmod,Orpheus Production
SK - RADIO - TOP 50 SK,2020,16,2020-16,26,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
SK - RADIO - TOP 50 SK,2020,16,2020-16,27,Všechno nebo nic,Ewa Farna,Ewa Farna,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,28,Vráť mi tie hviezdy,Kristina,Kristina,Kristina Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,29,Bella ciao,Škampi Na Žaru,Škampi Na Žaru,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,30,Najvyšší čas,Elán,Elán,Warner Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,31,Kapradí,Chinaski,Chinaski,Brainzone
SK - RADIO - TOP 50 SK,2020,16,2020-16,32,Dnes ráno,Michaella,Michaella,R.K.P.
SK - RADIO - TOP 50 SK,2020,16,2020-16,33,Bez teba,Robo Opatovský,Robo Opatovský,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,34,Hands Up,Call Me Steve,Call Me Steve,Mafia Corner Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,35,Movin' On,Support Lesbiens,Support Lesbiens,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,36,Môžme si už odpustiť?,Zuzana Smatanová,Zuzana Smatanová,Pandora Art
SK - RADIO - TOP 50 SK,2020,16,2020-16,37,"Klid, mír a pokora",Richard Müller & Tereza Kerndlová,Richard Müller,Universal Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,38,I'm Not Sorry,Celeste Buckingham,Celeste Buckingham,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,39,Keď sme sami,Hex,Hex,Clockwise
SK - RADIO - TOP 50 SK,2020,16,2020-16,40,Pokoj v duši,Jana Kirschner,Jana Kirschner,Wm/Forza
SK - RADIO - TOP 50 SK,2020,16,2020-16,41,I Don't Love You,Drozďo & Demex,Drozďo,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,42,Stranger,Johnny Bee,Johnny Bee,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,43,Všetky oči na mne,Majk Spirit,Majk Spirit,Distribuce Závodský
SK - RADIO - TOP 50 SK,2020,16,2020-16,44,Primetime,Majk Spirit,Majk Spirit,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,45,Mám to rád,Majself,Majself,Neptun Clan
SK - RADIO - TOP 50 SK,2020,16,2020-16,46,Offline,Moja Reč,Moja Reč,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,47,So In Love,Nela,Nela,Warner Music
SK - RADIO - TOP 50 SK,2020,16,2020-16,48,Gold,Peter Aristone,Peter Aristone,Brainzone
SK - RADIO - TOP 50 SK,2020,16,2020-16,49,Say My Name,Peter Bažík,Peter Bažík,Nan
SK - RADIO - TOP 50 SK,2020,16,2020-16,50,Where Did You Go,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,1,Hvězdáři (feat. Sima Martausová),Kryštof,Kryštof,I.Richmond.P./Universal Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,2,Architekti šťastia,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,3,Kingdom,Dennyiah,Dennyiah,Dennyiah
SK - RADIO - TOP 50 SK,2020,17,2020-17,4,STOJ,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,5,Ako poslední,Elevenhill & Zuzana Smatanová,Elevenhill,Rog Label
SK - RADIO - TOP 50 SK,2020,17,2020-17,6,Čoskoro,Peter Bič Project,Peter Bič Project,Universal Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,7,Poď so mnou,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,8,Zatancuj si so mnou,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,9,Nenahraditeľná,Sima Martausová,Sima Martausová,Gajlo/Warner Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,10,Aj keby,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 50 SK,2020,17,2020-17,11,Pozri,Teri Čikoš,Teri Čikoš,Nan
SK - RADIO - TOP 50 SK,2020,17,2020-17,12,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
