hitparada,rok,tyden,week,pozice,track,interpret,interpret_hlavni,vydavatel
SK - RADIO - TOP 100,2016,45,2016-45,46,24K Magic,Bruno Mars,Bruno Mars,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,47,Anna,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,48,Kto dokáže,No Name & Sosr,No Name,Brainzone
SK - RADIO - TOP 100,2016,45,2016-45,49,Fast Car,Jonas Blue & Dakota,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,50,Bad Ideas,Alle Farben,Alle Farben,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,51,Ocean Drive,Duke Dumont,Duke Dumont,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,52,Don't Wanna Know,Maroon 5 & Kendrick Lamar,Maroon 5,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,53,Perfect Illusion,Lady Gaga,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,54,Greenlight,Pitbull & Flo Rida & Lunchmoney Lewis,Pitbull,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,55,This Town,Niall Horan,Niall Horan,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,56,Grow Up,Olly Murs,Olly Murs,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,57,Turn Me On,Carmel Paradise,Carmel Paradise,Nan
SK - RADIO - TOP 100,2016,45,2016-45,58,Toothbrush,Dnce,Dnce,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,59,Don't You Know,Kungs,Kungs,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,60,Smile,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,61,Heathens,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,62,Goldmine,Colbie Caillat,Colbie Caillat,Nan
SK - RADIO - TOP 100,2016,45,2016-45,63,Julia Roberts,Richard Müller,Richard Müller,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,64,Party Like a Russian,Robbie Williams,Robbie Williams,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,65,Bonfire,Felix Jaehn,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,66,Ain’t Nobody (Loves Me better),Felix Jaehn & Jasmine Thompson,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,67,Love Yourself,Justin Bieber,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,68,Be The One,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,69,"Nebo, peklo, raj",Dara Rolins & Tomi Popovič,Dara Rolins,Hm/Emi
SK - RADIO - TOP 100,2016,45,2016-45,70,Hurts,Emeli Sandé,Emeli Sandé,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,71,Fire In The Rain,Mans Zelmerlöw,Mans Zelmerlöw,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,72,Hotter Than Hell,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,73,Kids,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,74,Run Run Run,Junge Junge & Kyle Pearce,Junge Junge,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,75,You Don't Know Love,Olly Murs,Olly Murs,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,76,Breathe,Seeb,Seeb,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,77,Ain't My Fault,Zara Larsson,Zara Larsson,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,78,History,One Direction,One Direction,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,79,Alarm,Anne-Marie,Anne-Marie,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,80,Cesty II. triedy,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,81,Reality,Lost Frequencies & Janieck Devy,Lost Frequencies,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,82,Nobody But Me,Michael Bublé,Michael Bublé,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,83,Hello,Adele,Adele,Nan
SK - RADIO - TOP 100,2016,45,2016-45,84,All In My Head,Fifth Harmony & Fetty Wap,Fifth Harmony,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,85,Love On Me,Galantis & Hook N Sling,Galantis,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,86,Neľutujem,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,87,Keď sme sami,Hex,Hex,Clockwise
SK - RADIO - TOP 100,2016,45,2016-45,88,Love Me Like You Do,Ellie Goulding,Ellie Goulding,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,89,The Room of Ghosts,Elevenhill,Elevenhill,Elevenhill
SK - RADIO - TOP 100,2016,45,2016-45,90,Body Say,Demi Lovato,Demi Lovato,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,91,Say Something,A Great Big World & Christina Aguilera,A Great Big World,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,92,Mandolína,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,93,Jar Of Hearts,Christina Perri,Christina Perri,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,94,Impossible,James Arthur,James Arthur,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,95,Millionare,Cash Cash & Digital Farm Animals & Nelly,Cash Cash,Warner Music
SK - RADIO - TOP 100,2016,45,2016-45,96,Starving,Hailee Steinfeld & Zedd & Grey,Hailee Steinfeld,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,97,Say You Won't Let Go,James Arthur,James Arthur,Sony Music
SK - RADIO - TOP 100,2016,45,2016-45,98,Púšťam ťa,Kali & Peter Pann,Kali,Kali Records
SK - RADIO - TOP 100,2016,45,2016-45,99,Love On The Brain,Rihanna,Rihanna,Universal Music
SK - RADIO - TOP 100,2016,45,2016-45,100,Stay With Me,Sam Smith,Sam Smith,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,1,Sofia,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,2,Don't Be So Shy,Imany,Imany,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,3,Ain't Your Mama,Jennifer Lopez,Jennifer Lopez,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,4,Treat You Better,Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,5,Human,Rag 'N' Bone Man,Rag 'N' Bone Man,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,6,If I Were Sorry,Frans,Frans,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,7,The Ocean,Mike Perry & Shy Martin,Mike Perry,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,8,Perfect Strangers,Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,9,Sing Me To sleep,Alan Walker,Alan Walker,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,10,Spirits,Strumbellas,Strumbellas,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,11,Please Tell Rosie,Alle Farben & Younotus,Alle Farben,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,12,Dovtedy,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,13,Let Me Love You,Dj Snake & Justin Bieber,Dj Snake,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,14,FEA,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
SK - RADIO - TOP 100,2016,46,2016-46,15,Lost On You,Lp,Lp,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,16,Cheap Thrills,Sia,Sia,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,17,Send My Love (To Your New Lover),Adele,Adele,Xl Recordings
SK - RADIO - TOP 100,2016,46,2016-46,18,Raging,Kygo Feat. Kodaline,Kygo,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,19,Stressed Out,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,20,The Greatest,Sia & Kendrick Lamar,Sia,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,21,Still Falling For You,Ellie Goulding,Ellie Goulding,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,22,Closer,Chainsmokers & Halsey,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,23,Messin' Around,Pitbull & Enrique Iglesias,Pitbull,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,24,Veľký sen mora,Škampi Na Žaru,Škampi Na Žaru,Nan
SK - RADIO - TOP 100,2016,46,2016-46,25,My Way,Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,26,Duele el Corazon,Enrique Iglesias & Wisin,Enrique Iglesias,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,27,Všetko alebo nič,Dara Rolins,Dara Rolins,Nan
SK - RADIO - TOP 100,2016,46,2016-46,28,Would I Lie To You,David Guetta  & Chris Willis,David Guetta,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,29,This Girl,Kungs & Cookin' On 3 Burners & Kylie Auldist,Kungs,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,30,Don't You Need Somebody,Redone,Redone,Nan
SK - RADIO - TOP 100,2016,46,2016-46,31,Starboy,The Weeknd & Daft Punk,The Weeknd,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,32,I Took A Pill In Ibiza (SeeB Remix),Mike Posner,Mike Posner,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,33,Stole The Show,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,34,Try Everything,Shakira,Shakira,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,35,Renegades,X Ambassadors,X Ambassadors,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,36,We Don't Talk Anymore,Charlie Puth & Selena Gomez,Charlie Puth,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,37,Hymn For The Weekend,Coldplay,Coldplay,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,38,Faded,Alan Walker,Alan Walker,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,39,24K Magic,Bruno Mars,Bruno Mars,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,40,Mercy,Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,41,Sucker For Pain,Lil Wayne & Wiz Khalifa & Imagine Dragons,Lil Wayne,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,42,Don't Wanna Know,Maroon 5 & Kendrick Lamar,Maroon 5,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,43,Kill em with kindness,Selena Gomez,Selena Gomez,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,44,Heathens,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,45,Cold Water,Major Lazer & Justin Bieber & Mo,Major Lazer,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,46,Ain’t Nobody (Loves Me better),Felix Jaehn & Jasmine Thompson,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,47,Don't You Know,Kungs,Kungs,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,48,Anna,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,49,Catch & Release,Matt Simons,Matt Simons,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,50,Firestone,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,51,Bad Ideas,Alle Farben,Alle Farben,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,52,Fast Car,Jonas Blue & Dakota,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,53,Can´t Stop The Feeling!,Justin Timberlake,Justin Timberlake,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,54,Take Me To Church,Hozier,Hozier,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,55,Grow Up,Olly Murs,Olly Murs,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,56,Love Yourself,Justin Bieber,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,57,Summer On You,Sam Feldt & Lucas & Steve & Wulf,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,58,Smile,Emma Drobná,Emma Drobná,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,59,Perfect Illusion,Lady Gaga,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,60,Turn Me On,Carmel Paradise,Carmel Paradise,Nan
SK - RADIO - TOP 100,2016,46,2016-46,61,Alarm,Anne-Marie,Anne-Marie,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,62,Bonfire,Felix Jaehn,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,63,Púšťam ťa,Kali & Peter Pann,Kali,Kali Records
SK - RADIO - TOP 100,2016,46,2016-46,64,Fire In The Rain,Mans Zelmerlöw,Mans Zelmerlöw,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,65,This Town,Niall Horan,Niall Horan,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,66,Ocean Drive,Duke Dumont,Duke Dumont,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,67,Hotter Than Hell,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,68,Kids,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,69,Láska bombová,Kristina,Kristina,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,70,All Of Me,John Legend,John Legend,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,71,Ain't My Fault,Zara Larsson,Zara Larsson,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,72,Hurts,Emeli Sandé,Emeli Sandé,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,73,Nobody But Me,Michael Bublé,Michael Bublé,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,74,Party Like a Russian,Robbie Williams,Robbie Williams,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,75,Miracle,Julian Perretta,Julian Perretta,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,76,Run Run Run,Junge Junge & Kyle Pearce,Junge Junge,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,77,Breathe,Seeb,Seeb,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,78,Stay With Me,Sam Smith,Sam Smith,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,79,Love Me Like You Do,Ellie Goulding,Ellie Goulding,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,80,Thinking Out Loud,Ed Sheeran,Ed Sheeran,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,81,Cesty II. triedy,Ivan Tásler & Imt Smile,Ivan Tásler,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,82,Starving,Hailee Steinfeld & Zedd & Grey,Hailee Steinfeld,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,83,Say Something,A Great Big World & Christina Aguilera,A Great Big World,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,84,Reality,Lost Frequencies & Janieck Devy,Lost Frequencies,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,85,Unikát,Mária Čírová,Mária Čírová,Street Production
SK - RADIO - TOP 100,2016,46,2016-46,86,Waves,Mr. Probz,Mr. Probz,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,87,Neľutujem,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,88,Pokoj v duši,Jana Kirschner,Jana Kirschner,Wm/Forza
SK - RADIO - TOP 100,2016,46,2016-46,89,Be The One,Dua Lipa,Dua Lipa,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,90,Love On Me,Galantis & Hook N Sling,Galantis,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,91,Cheerleader,Omi,Omi,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,92,When I Was Your Man,Bruno Mars,Bruno Mars,Warner Music
SK - RADIO - TOP 100,2016,46,2016-46,93,Budapest,George Ezra,George Ezra,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,94,Keď sme sami,Hex,Hex,Clockwise
SK - RADIO - TOP 100,2016,46,2016-46,95,Toothbrush,Dnce,Dnce,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,96,Say You Won't Let Go,James Arthur,James Arthur,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,97,You Don't Know Love,Olly Murs,Olly Murs,Sony Music
SK - RADIO - TOP 100,2016,46,2016-46,98,Cool Girl,Tove Lo,Tove Lo,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,99,Sweet Lies,Wilkinson & Karen Harding,Wilkinson,Universal Music
SK - RADIO - TOP 100,2016,46,2016-46,100,El Perdón,Nicky Jam & Enrique Iglesias,Nicky Jam,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,1,Sofia,Alvaro Soler,Alvaro Soler,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,2,Don't Be So Shy,Imany,Imany,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,3,Human,Rag 'N' Bone Man,Rag 'N' Bone Man,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,4,Treat You Better,Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,5,Perfect Strangers,Jonas Blue,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,6,Let Me Love You,Dj Snake & Justin Bieber,Dj Snake,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,7,If I Were Sorry,Frans,Frans,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,8,Spirits,Strumbellas,Strumbellas,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,9,The Ocean,Mike Perry & Shy Martin,Mike Perry,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,10,Lost On You,Lp,Lp,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,11,The Greatest,Sia & Kendrick Lamar,Sia,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,12,FEA,Katarína Knechtová,Katarína Knechtová,Sukuba Agency
SK - RADIO - TOP 100,2016,47,2016-47,13,Dovtedy,Adam Ďurica,Adam Ďurica,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,14,Ain't Your Mama,Jennifer Lopez,Jennifer Lopez,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,15,Please Tell Rosie,Alle Farben & Younotus,Alle Farben,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,16,Cheap Thrills,Sia,Sia,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,17,Veľký sen mora,Škampi Na Žaru,Škampi Na Žaru,Nan
SK - RADIO - TOP 100,2016,47,2016-47,18,Don't You Need Somebody,Redone,Redone,Nan
SK - RADIO - TOP 100,2016,47,2016-47,19,Duele el Corazon,Enrique Iglesias & Wisin,Enrique Iglesias,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,20,Still Falling For You,Ellie Goulding,Ellie Goulding,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,21,Would I Lie To You,David Guetta  & Chris Willis,David Guetta,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,22,Closer,Chainsmokers & Halsey,Chainsmokers,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,23,This Girl,Kungs & Cookin' On 3 Burners & Kylie Auldist,Kungs,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,24,Všetko alebo nič,Dara Rolins,Dara Rolins,Nan
SK - RADIO - TOP 100,2016,47,2016-47,25,My Way,Calvin Harris,Calvin Harris,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,26,Starboy,The Weeknd & Daft Punk,The Weeknd,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,27,I Took A Pill In Ibiza (SeeB Remix),Mike Posner,Mike Posner,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,28,Mercy,Shawn Mendes,Shawn Mendes,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,29,We Don't Talk Anymore,Charlie Puth & Selena Gomez,Charlie Puth,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,30,Hymn For The Weekend,Coldplay,Coldplay,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,31,Stole The Show,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,32,Rockabye,Clean Bandit & Sean Paul & Anne-Marie,Clean Bandit,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,33,Can´t Stop The Feeling!,Justin Timberlake,Justin Timberlake,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,34,Try Everything,Shakira,Shakira,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,35,Renegades,X Ambassadors,X Ambassadors,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,36,Papierové kone,Nocadeň,Nocadeň,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,37,Raging,Kygo Feat. Kodaline,Kygo,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,38,Sucker For Pain,Lil Wayne & Wiz Khalifa & Imagine Dragons,Lil Wayne,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,39,Sing Me To sleep,Alan Walker,Alan Walker,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,40,Heathens,Twenty One Pilots,Twenty One Pilots,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,41,Don't Wanna Know,Maroon 5 & Kendrick Lamar,Maroon 5,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,42,24K Magic,Bruno Mars,Bruno Mars,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,43,Catch & Release,Matt Simons,Matt Simons,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,44,Ain’t Nobody (Loves Me better),Felix Jaehn & Jasmine Thompson,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,45,Fast Car,Jonas Blue & Dakota,Jonas Blue,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,46,Anna,I.M.T.Smile,I.M.T.Smile,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,47,Want To Want Me,Jason Derulo,Jason Derulo,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,48,Tell It To My Heart,Filatov & Karas,Filatov,Magic Records
SK - RADIO - TOP 100,2016,47,2016-47,49,Love Yourself,Justin Bieber,Justin Bieber,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,50,Bad Ideas,Alle Farben,Alle Farben,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,51,Alarm,Anne-Marie,Anne-Marie,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,52,Perfect Illusion,Lady Gaga,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,53,Summer On You,Sam Feldt & Lucas & Steve & Wulf,Sam Feldt,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,54,You Don't Know Love,Olly Murs,Olly Murs,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,55,Million Reasons,Lady Gaga,Lady Gaga,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,56,Party Like a Russian,Robbie Williams,Robbie Williams,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,57,Púšťam ťa,Kali & Peter Pann,Kali,Kali Records
SK - RADIO - TOP 100,2016,47,2016-47,58,Cold Water,Major Lazer & Justin Bieber & Mo,Major Lazer,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,59,Turn Me On,Carmel Paradise,Carmel Paradise,Nan
SK - RADIO - TOP 100,2016,47,2016-47,60,Miracle,Julian Perretta,Julian Perretta,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,61,Ocean Drive,Duke Dumont,Duke Dumont,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,62,Breathe,Seeb,Seeb,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,63,Kids,Onerepublic,Onerepublic,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,64,Love My Life,Robbie Williams,Robbie Williams,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,65,Keď sme sami,Hex,Hex,Clockwise
SK - RADIO - TOP 100,2016,47,2016-47,66,Cheerleader,Omi,Omi,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,67,Bonfire,Felix Jaehn,Felix Jaehn,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,68,What Is Love 2016,Lost Frequencies,Lost Frequencies,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,69,Goldmine,Colbie Caillat,Colbie Caillat,Nan
SK - RADIO - TOP 100,2016,47,2016-47,70,Nobody But Me,Michael Bublé,Michael Bublé,Warner Music
SK - RADIO - TOP 100,2016,47,2016-47,71,Take Me To Church,Hozier,Hozier,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,72,El Perdón,Nicky Jam & Enrique Iglesias,Nicky Jam,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,73,Just Give Me A Reason,P!Nk & Nate Ruess,P!Nk,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,74,Love Me Like You Do,Ellie Goulding,Ellie Goulding,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,75,Don't You Know,Kungs,Kungs,Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,76,Firestone,Kygo,Kygo,Sony Music
SK - RADIO - TOP 100,2016,47,2016-47,77,Send My Love (To Your New Lover),Adele,Adele,Xl Recordings
SK - RADIO - TOP 100,2016,47,2016-47,78,Klidná jako voda,Jelen,Jelen,Singlton/Universal Music
SK - RADIO - TOP 100,2016,47,2016-47,79,This Town,Niall Horan,Niall Horan,Universal Music
